customernumber;date;salutation;title;domain;datecreated;newsletter;model;paymenttype;deliverytype;invoicepostcode;delivpostcode;voucher;advertisingdatacode;case;numberitems;gift;entry;points;shippingcosts;deliverydatepromised;deliverydatereal;weight;remi;cancel;used;w0;w1;w2;w3;w4;w5;w6;w7;w8;w9;w10
35969;2008-06-12;1;0;0;2008-06-12;1;1;0;0;56;;0;;4;2;0;0;0;0;2008-06-13;2008-06-13;1301;2;0;0;0;0;0;0;0;0;0;0;0;2;0
34619;2008-04-24;0;0;9;2008-04-24;0;1;0;0;01;;0;;4;1;0;0;0;1;2008-04-28;2008-04-25;263;0;0;0;0;0;0;0;0;0;1;0;0;0;0
16248;2008-04-01;2;0;12;2008-04-01;1;1;0;0;70;;0;;4;3;0;0;0;0;2008-04-03;2008-04-02;1192;0;0;0;2;0;1;0;0;0;0;0;0;0;0
65491;2008-11-07;1;0;4;2008-11-07;0;1;2;0;37;;0;;5;1;0;0;0;0;2008-11-10;2008-11-07;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0
59021;2008-08-14;0;0;11;2008-08-14;0;1;3;0;71;;0;BQ;3;3;0;0;0;0;2008-08-18;2008-08-16;514;0;0;0;1;0;0;0;0;0;0;0;0;0;2
43807;2008-06-18;0;0;9;2008-06-18;0;2;0;0;47;;0;;5;6;0;1;0;0;2008-06-20;2008-06-19;2794;0;0;0;2;4;0;0;0;0;0;0;0;0;0
10095;2008-11-15;1;0;9;2008-11-15;0;1;3;0;92;;0;;2;1;0;0;0;0;2008-11-18;0000-00-00;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
29152;2008-04-14;1;0;3;2008-04-14;0;3;2;0;13;;0;;4;2;0;1;0;0;2008-04-16;2008-04-15;674;0;0;0;2;0;0;0;0;0;0;0;0;0;0
20905;2008-04-17;0;0;12;2008-04-17;1;2;0;0;40;;0;;5;7;0;1;0;0;2009-04-21;2008-08-26;3014;0;0;0;2;5;0;0;0;0;0;0;0;0;0
43804;2008-08-14;0;0;9;2008-08-14;0;1;0;0;99;;1;AP;1;1;0;0;0;0;2008-08-18;0000-00-00;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
63924;2008-04-12;0;0;9;2008-04-12;0;1;3;0;59;;1;;4;3;0;0;0;0;2008-04-15;2008-04-14;997;0;0;0;0;0;0;0;0;0;0;3;0;0;0
47888;2008-07-03;0;0;9;2008-07-03;0;3;0;0;92;;0;;3;1;0;1;0;0;2008-07-04;2008-07-03;574;0;0;0;1;0;0;0;0;0;0;0;0;0;0
42919;2008-08-23;1;0;9;2008-08-23;0;1;2;0;80;;0;BQ;1;1;0;0;0;1;2009-08-26;2008-12-19;365;0;0;0;0;1;0;0;0;0;0;0;0;0;0
19180;2008-09-14;1;0;9;2008-09-14;0;1;0;0;76;;0;BL;4;5;0;0;0;0;2008-09-16;2008-09-15;4612;0;0;0;5;0;0;0;0;0;0;0;0;0;0
62661;2008-09-28;0;0;1;2008-09-28;0;3;0;0;24;;0;;5;5;0;1;0;0;2009-10-01;2008-09-29;2725;0;1;0;4;0;0;0;0;0;0;0;0;0;0
32436;2008-11-10;0;0;12;2008-11-10;0;2;0;0;58;;0;;4;1;0;1;0;0;2008-11-11;2008-11-10;3;0;0;0;1;0;0;0;0;0;0;0;0;0;0
10111;2008-06-18;2;0;9;2008-06-18;0;2;2;0;48;;1;;1;3;0;1;0;0;2008-06-20;2008-06-19;939;0;0;0;2;1;0;0;0;0;0;0;0;0;0
27966;2008-11-03;0;0;6;2008-11-03;0;1;0;0;78;;0;;4;3;0;0;0;0;2008-11-05;2008-11-04;797;0;0;0;0;0;0;0;0;0;0;0;0;0;3
41165;2008-05-08;1;0;4;2008-05-08;0;2;3;0;45;;1;AB;4;3;0;1;0;0;2008-05-13;2008-05-09;1480;0;0;0;2;1;0;0;0;0;0;0;0;0;0
53962;2008-11-24;2;0;12;2008-11-24;0;2;1;1;47;;0;;3;1;0;1;0;0;2008-11-25;2008-11-25;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1
1625;2008-07-01;1;0;12;2008-07-01;0;1;0;0;66;;0;CA;5;2;0;0;0;0;2008-07-03;2008-07-02;1114;0;0;0;3;0;0;0;0;0;0;0;0;0;0
3045;2008-12-17;1;0;12;2008-12-17;0;1;2;0;63;;0;;2;1;0;0;0;0;2008-12-19;0000-00-00;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
13846;2008-10-13;1;0;12;2008-10-13;0;1;3;0;74;;0;BQ;3;2;0;0;0;0;2008-10-14;0000-00-00;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0
30890;2008-06-02;1;0;9;2008-06-02;1;1;2;0;24;;0;;2;1;0;0;0;1;2008-07-01;2008-06-19;304;0;0;0;0;0;0;0;0;0;0;0;0;1;0
26355;2008-06-21;2;0;12;2008-06-21;0;2;2;0;40;40;1;;2;2;0;1;0;0;2008-06-24;2008-06-21;318;0;0;0;2;0;0;0;0;0;0;0;0;0;0
27751;2008-07-15;0;0;2;2008-07-15;0;1;0;0;21;;0;BR;4;3;0;0;0;0;2008-07-17;2008-07-16;989;0;0;0;0;0;3;0;0;0;0;0;0;0;0
30387;2008-06-18;1;0;5;2008-06-18;0;1;1;1;10;;0;;1;1;0;0;0;0;2008-06-19;2008-06-18;508;0;0;0;0;1;0;0;0;0;0;0;0;0;0
49785;2008-04-03;1;0;4;2008-04-03;0;3;0;0;04;;0;;5;2;0;1;0;0;2008-04-07;2008-04-04;995;0;0;0;2;0;0;0;0;0;0;0;0;0;0
17758;2008-08-04;0;0;8;2008-08-04;0;1;0;0;72;;0;;3;1;0;0;0;0;2008-08-06;2008-08-12;395;0;0;0;1;0;0;0;0;0;0;0;0;0;0
26346;2008-08-18;1;0;2;2008-08-18;0;3;1;1;59;;0;;4;2;0;1;0;0;2008-08-20;2008-08-19;1092;0;0;0;2;0;0;0;0;0;0;0;0;0;0
20028;2008-10-14;0;0;12;2008-10-14;0;1;0;0;93;;0;;2;2;0;0;0;0;2008-10-16;0000-00-00;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0
27402;2008-11-08;1;0;4;2008-11-08;0;1;0;0;70;;1;AX;1;1;0;0;0;0;2008-11-11;0000-00-00;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
17507;2008-06-28;1;0;12;2008-06-28;0;1;0;0;59;;0;;4;1;0;0;0;0;2008-07-01;0000-00-00;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0
51069;2008-04-30;2;0;2;2008-04-30;0;1;2;0;46;;0;BQ;4;1;0;0;0;0;2008-05-05;2008-05-02;2;0;0;0;0;0;1;0;0;0;0;0;0;0;0
31873;2008-12-11;1;0;9;2008-12-11;0;1;2;0;55;;0;BR;5;8;0;0;0;0;2008-12-15;2008-12-12;4015;0;0;1;2;0;6;0;0;0;0;0;0;0;0
34560;2008-06-30;0;0;4;2008-06-30;1;1;3;0;12;;1;AP;1;1;0;0;0;0;2008-07-02;0000-00-00;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
49070;2008-06-23;1;0;4;2008-06-23;0;1;2;0;88;;0;BQ;2;1;0;0;0;0;2008-06-25;0000-00-00;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
53873;2008-07-20;0;0;8;2008-07-20;0;1;0;0;54;;0;;5;8;0;0;0;0;2008-07-22;2008-07-21;3886;5;0;3;0;0;8;0;0;0;0;0;0;0;0
56518;2008-08-27;0;0;11;2008-08-27;0;1;0;0;51;;0;;3;1;0;0;0;0;2008-08-29;2008-08-28;504;0;0;0;1;0;0;0;0;0;0;0;0;0;0
52712;2008-12-24;1;0;12;2008-12-24;0;1;3;0;06;;0;BQ;1;1;0;0;0;0;2008-12-30;0000-00-00;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
63130;2008-10-30;0;0;4;2008-10-30;0;1;1;1;22;;0;;4;2;0;0;0;0;2008-11-03;2008-10-31;1176;0;0;0;2;0;0;0;0;0;0;0;0;0;0
5406;2008-10-21;0;0;4;2008-10-21;0;1;0;0;17;;0;;2;1;0;0;0;1;2008-10-22;2008-10-23;296;0;0;0;1;0;0;0;0;0;0;0;0;0;0
19254;2008-06-16;0;0;9;2008-06-16;0;3;1;1;22;;0;;3;2;0;1;0;0;2008-07-01;2008-06-20;628;0;0;0;0;2;0;0;0;0;0;0;0;0;0
23313;2008-11-12;0;0;4;2008-11-12;0;1;0;0;33;;0;;4;8;0;0;0;0;2008-11-13;2008-11-12;4238;0;0;8;0;8;0;0;0;0;0;0;0;0;0
13822;2008-07-21;2;0;12;2008-07-21;0;1;2;0;18;;0;;4;3;0;0;0;0;2008-07-22;2008-07-21;869;0;0;0;0;1;0;0;0;0;0;0;0;2;0
66175;2008-12-13;1;0;9;2008-12-13;0;1;2;0;21;88;0;;2;1;0;0;0;1;2008-12-16;2008-12-14;356;0;0;0;0;0;0;0;0;0;0;0;0;0;1
27969;2008-12-11;0;0;11;2008-12-11;0;1;0;0;76;;0;;3;3;0;0;0;0;2008-12-15;2008-12-12;887;0;0;0;0;3;0;0;0;0;0;0;0;0;0
9144;2008-11-25;1;0;8;2008-11-25;1;2;1;1;50;;0;;5;1;0;1;0;0;2008-11-27;0000-00-00;497;0;1;0;0;0;0;0;0;0;0;0;0;0;0
44508;2008-09-11;0;0;9;2008-09-11;0;1;0;0;63;;0;BQ;3;1;0;0;0;1;2008-09-15;2008-09-12;464;0;0;0;1;0;0;0;0;0;0;0;0;0;0
20197;2008-08-04;0;0;9;2008-08-04;0;1;0;0;96;;0;CA;2;1;0;0;0;1;2008-08-06;2008-08-05;474;0;0;1;0;1;0;0;0;0;0;0;0;0;0
49105;2008-11-08;0;0;9;2008-11-08;0;1;0;0;09;;0;;4;4;0;0;0;0;2008-11-11;2008-11-10;1252;0;0;0;0;4;0;0;0;0;0;0;0;0;0
28204;2008-04-01;0;0;9;2008-04-01;0;1;2;0;22;;1;CA;4;1;0;0;0;0;2008-04-03;2008-04-02;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0
32214;2008-12-17;0;0;9;2008-12-17;0;1;0;0;13;;0;BO;4;4;0;0;0;0;2008-12-19;2008-12-18;1323;0;0;0;0;4;0;0;0;0;0;0;0;0;0
4908;2008-12-14;1;0;12;2008-12-14;0;1;3;0;42;;0;;2;1;0;0;0;0;2008-12-16;0000-00-00;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
37813;2008-04-02;1;0;4;2008-04-02;1;3;1;1;25;;0;;3;1;0;1;0;0;2008-05-02;2008-04-03;819;0;0;0;1;0;0;0;0;0;0;0;0;0;0
13185;2008-08-12;1;0;12;2008-08-12;0;3;0;0;40;;0;;3;1;0;1;0;1;2008-08-13;2008-08-13;228;0;0;0;1;0;0;0;0;0;0;0;0;0;0
59765;2008-09-03;1;0;0;2008-09-03;1;1;1;1;46;;0;;1;1;0;0;0;0;2008-09-05;2008-09-04;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0
62377;2008-11-07;2;0;0;2008-11-07;0;3;1;1;55;;0;;1;1;0;1;0;0;2009-11-10;0000-00-00;512;0;0;0;0;0;0;0;0;0;0;0;0;0;0
64255;2008-10-23;0;0;4;2008-10-23;1;2;1;1;41;;0;;3;1;0;1;0;0;2008-10-27;2008-10-25;369;0;0;0;0;1;0;0;0;0;0;0;0;0;0
45464;2008-05-19;0;0;8;2008-05-19;1;1;0;0;52;;0;;3;1;0;0;0;0;2008-05-21;2008-05-20;1;0;0;1;0;0;1;0;0;0;0;0;0;0;0
60821;2008-07-23;0;0;8;2008-07-23;0;1;0;0;63;;1;AR;1;1;0;0;0;0;2008-07-25;0000-00-00;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
51592;2008-04-21;2;0;12;2008-04-21;0;1;0;0;60;;0;;3;1;0;0;0;0;2009-04-23;2008-04-22;681;0;0;0;1;0;0;0;0;0;0;0;0;0;0
33813;2008-10-24;0;0;4;2008-10-24;0;1;0;0;73;;0;;3;1;0;0;0;0;2008-10-28;2008-10-25;433;0;0;0;0;0;0;0;0;0;0;0;0;0;1
13355;2008-07-19;0;0;8;2008-07-19;0;2;1;1;44;;0;;3;2;0;1;0;0;2008-08-01;2008-07-24;614;0;0;0;1;1;0;0;0;0;0;0;0;0;0
496;2008-12-18;0;0;0;2008-12-18;0;3;1;1;31;;0;;1;1;0;1;0;0;2009-01-01;2008-12-19;235;0;0;0;1;0;0;0;0;0;0;0;0;0;0
2305;2008-06-15;1;0;2;2008-06-15;0;2;0;0;45;;1;;1;2;0;1;0;0;2008-06-17;2008-06-16;1038;0;0;0;1;1;0;0;0;0;0;0;0;0;0
34505;2008-09-23;0;0;4;2008-09-23;0;3;0;0;94;;0;;3;2;0;1;0;0;2008-09-24;2008-09-23;414;0;0;0;0;0;2;0;0;0;0;0;0;0;0
2536;2008-12-17;0;0;12;2008-12-17;0;1;2;0;71;;0;;2;3;0;0;0;0;2008-12-19;0000-00-00;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0
37025;2008-08-14;0;0;2;2008-07-14;0;1;1;1;54;;0;BQ;3;1;0;0;0;0;2008-08-18;2008-08-16;756;0;0;0;0;0;1;0;0;0;0;0;0;0;0
2884;2008-10-08;0;0;2;2008-10-08;1;1;0;0;14;;1;AX;1;1;0;0;0;0;2008-10-10;0000-00-00;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
5828;2008-12-07;0;0;12;2008-11-23;0;1;3;0;54;;0;;1;1;0;0;0;0;2008-12-09;0000-00-00;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
29118;2008-10-16;1;0;0;2008-10-16;0;3;1;1;22;;0;;4;1;0;1;0;0;2008-10-17;2008-10-16;390;0;0;0;1;0;0;0;0;0;0;0;0;0;0
25766;2008-06-09;0;1;5;2008-06-09;1;1;3;0;81;;0;BQ;3;5;0;0;0;1;2008-06-24;2008-06-13;1220;0;0;0;3;0;2;0;0;0;0;0;0;0;0
47449;2008-05-02;1;0;3;2008-05-02;0;1;0;0;51;;0;BQ;1;1;0;0;0;0;2008-05-06;0000-00-00;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
8529;2008-06-05;0;0;12;2008-06-05;0;1;0;0;22;;0;;5;4;0;0;0;0;2008-06-06;2008-06-05;541;4;0;0;3;0;1;0;0;0;0;0;0;0;0
17502;2008-07-20;1;0;2;2008-07-20;0;2;0;0;53;;0;;5;4;0;1;0;0;2008-07-22;2008-07-21;1505;0;0;0;3;1;0;0;0;0;0;0;0;0;0
42923;2008-11-20;0;0;12;2008-11-20;0;1;0;0;44;;0;;2;2;0;0;0;0;2008-11-24;2008-11-21;892;0;0;0;0;0;2;0;0;0;0;0;0;0;0
22885;2008-09-03;0;0;12;2008-09-03;0;2;0;0;51;51;0;;3;1;0;1;0;0;2008-09-05;2008-09-05;983;0;0;0;1;0;0;0;0;0;0;0;0;0;0
49722;2008-08-15;1;0;8;2008-08-15;0;1;0;0;71;;0;;4;1;0;0;0;0;2008-08-18;2008-08-16;556;0;0;0;1;0;0;0;0;0;0;0;0;0;0
23102;2008-09-14;0;0;2;2008-09-14;0;1;0;0;12;;0;;2;1;0;0;0;1;2009-09-16;0000-00-00;775;0;1;0;0;0;0;0;0;0;0;0;0;0;0
44403;2008-10-21;2;0;12;2008-10-21;0;3;0;0;55;;0;;5;2;0;1;0;0;2008-10-22;2008-10-22;4;1;0;0;2;0;0;0;0;0;0;0;0;0;0
30188;2008-08-04;1;0;9;2008-08-04;0;1;3;0;50;87;0;;3;1;0;0;0;0;2008-08-06;2008-08-06;539;0;0;0;1;0;0;0;0;0;0;0;0;0;0
52640;2008-12-19;0;0;4;2008-12-19;0;3;1;1;52;;0;;3;1;0;1;0;0;2009-02-16;2009-02-14;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0
47734;2008-08-13;0;0;12;2008-08-13;1;1;0;0;39;;0;BQ;4;5;0;0;0;0;2008-08-14;2008-08-14;2489;0;0;0;0;5;0;0;0;0;0;0;0;0;0
22010;2008-11-01;1;0;12;2008-11-01;0;1;1;1;85;;0;;4;2;0;0;0;0;2008-11-04;2008-11-04;878;0;0;0;0;0;0;0;0;0;0;0;0;2;0
871;2008-12-12;0;0;8;2008-12-12;0;3;0;0;64;;0;;3;1;0;1;0;0;2008-12-16;2008-12-13;921;0;0;0;1;0;0;0;0;0;0;0;0;0;0
63908;2008-06-20;0;0;12;2008-06-20;0;1;3;0;85;;0;;4;1;0;0;0;0;2008-07-04;2008-07-05;923;0;0;0;0;0;0;0;0;0;0;0;0;1;0
1375;2008-12-14;0;0;0;2008-12-14;1;1;0;0;32;;0;;2;1;0;0;0;1;2008-12-30;2008-12-22;136;0;0;0;0;3;0;0;0;0;0;0;0;0;0
15880;2008-12-29;0;0;5;2008-12-29;0;1;0;0;63;;0;;4;1;0;0;0;0;2008-12-31;2008-12-30;866;0;0;0;1;0;0;0;0;0;0;0;0;0;0
36852;2008-09-20;0;0;9;2008-09-20;0;1;0;0;37;;0;;3;6;0;0;0;0;2008-10-06;2008-09-22;2189;0;1;6;0;5;0;0;0;0;0;0;0;0;0
18934;2008-12-19;1;0;9;2008-08-07;1;1;3;0;37;;0;;4;3;0;0;0;0;2008-12-23;0000-00-00;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0
35021;2008-05-14;0;0;12;2008-05-14;0;1;3;0;97;;0;;4;3;0;0;0;0;2008-05-15;2008-05-14;993;1;0;0;2;1;0;0;0;0;0;0;0;0;0
45392;2008-12-15;1;0;4;2008-12-15;0;1;0;0;67;;0;;2;2;0;0;0;1;2008-12-17;2008-12-16;890;0;0;0;2;0;0;0;0;0;0;0;0;0;0
60165;2008-07-22;1;0;9;2008-07-22;0;2;1;1;45;;0;;4;1;0;1;0;0;2008-07-23;2008-07-23;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0
58598;2008-04-22;1;0;9;2008-04-22;0;1;0;0;88;;0;CA;5;4;0;0;0;0;2008-04-24;2008-04-23;2378;0;0;0;4;0;0;0;0;0;0;0;0;0;0
17158;2008-10-12;1;0;8;2008-10-12;0;1;0;0;92;;0;BQ;3;1;0;0;0;1;2008-10-14;2008-10-13;485;0;0;0;0;0;1;0;0;0;0;0;0;0;0
9405;2008-07-09;0;0;12;2008-07-09;0;2;3;0;40;;0;;2;1;0;1;0;0;2008-07-10;0000-00-00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
7646;2008-08-21;0;0;12;2008-08-21;0;2;0;0;46;;0;;3;2;0;1;0;0;2008-08-25;2008-08-22;787;0;0;0;0;0;0;0;0;0;0;0;0;0;2
44283;2008-04-28;0;0;9;2008-04-28;0;3;1;1;55;;0;;2;1;0;1;0;0;2008-04-30;2008-04-30;644;0;0;0;1;0;0;0;0;0;0;0;0;0;0
42853;2008-05-31;0;0;9;2008-05-31;0;1;0;0;89;;1;;4;2;0;0;0;0;2008-07-01;2008-06-06;602;0;0;0;1;0;0;0;0;0;0;1;0;0;0
19357;2008-09-10;1;0;12;2008-09-10;0;1;1;1;68;;0;;3;1;0;0;0;0;2008-09-12;2008-09-12;781;0;0;0;0;0;1;0;0;0;0;0;0;0;0
35524;2008-04-13;0;0;4;2008-04-13;1;1;2;0;99;;0;BQ;4;3;0;0;0;0;2008-04-15;0000-00-00;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0
48478;2008-06-25;0;0;8;2008-06-25;0;1;0;0;24;;0;BQ;3;3;0;0;0;0;2008-07-08;2008-07-04;1342;0;0;0;0;0;0;0;0;0;0;0;0;3;0
19128;2008-11-11;0;0;9;2008-11-11;0;3;2;0;13;;0;;3;1;0;1;0;0;2008-11-13;2008-11-12;730;0;0;0;0;0;1;0;0;0;0;0;0;0;0
50411;2008-09-08;1;0;4;2008-09-08;1;1;3;0;91;;0;;1;1;0;0;0;0;2008-09-10;0000-00-00;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
15996;2008-08-24;1;0;8;2008-08-24;0;1;0;0;41;;0;;2;1;0;0;0;1;2008-08-26;2008-08-25;415;0;0;0;1;0;0;0;0;0;0;0;0;0;0
3230;2008-09-02;0;0;9;2008-09-02;0;1;0;0;46;;0;BQ;1;1;0;0;0;0;2008-09-04;0000-00-00;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
31530;2008-09-05;1;0;12;2008-09-05;0;3;2;0;55;;1;;2;3;0;1;0;0;2008-09-08;2008-09-05;1650;0;0;0;2;1;0;0;0;0;0;0;0;0;0
63764;2008-07-19;0;0;8;2008-07-19;0;1;0;0;09;;0;;3;2;0;0;0;0;2009-07-22;2008-10-16;804;0;0;0;1;0;0;0;0;0;0;0;0;0;1
12908;2008-11-17;0;0;9;2008-11-17;0;2;0;0;41;;0;;5;2;0;1;0;0;2008-11-19;2008-11-18;3;0;0;0;0;0;2;0;0;0;0;0;0;0;0
33322;2008-04-11;0;0;4;2008-04-11;0;1;2;0;59;;0;;3;5;0;0;0;0;2008-04-14;2008-04-12;623;0;0;0;1;4;0;0;0;0;0;0;0;0;0
1101;2008-07-25;0;0;4;2008-07-25;0;2;1;1;41;;0;;5;6;0;1;0;0;2008-07-28;2008-07-25;1991;1;0;0;2;4;0;0;0;0;0;0;0;0;0
29959;2008-07-20;1;0;12;2008-07-20;0;1;2;0;41;;0;BQ;2;2;0;0;0;0;2008-07-22;0000-00-00;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0
46975;2008-07-24;1;0;8;2008-07-24;0;1;2;0;71;;1;;1;1;0;0;0;0;2008-07-28;0000-00-00;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
48111;2008-07-26;1;0;6;2008-07-26;0;1;3;0;06;;0;;3;2;0;0;0;0;2008-07-29;2008-07-26;846;0;0;0;2;0;0;0;0;0;0;0;0;0;0
4560;2008-09-10;0;0;9;2008-09-10;0;2;0;0;02;;1;;1;3;0;1;0;0;2008-09-12;2008-09-11;1830;0;0;0;0;3;0;0;0;0;0;0;0;0;0
44330;2008-08-11;1;0;9;2008-08-11;0;2;0;0;47;;1;;1;2;0;1;0;0;2008-08-13;2008-08-12;1307;0;0;0;2;0;0;0;0;0;0;0;0;0;0
51933;2008-12-17;1;0;8;2008-12-17;0;3;1;1;99;;0;;4;2;0;1;0;0;2008-12-18;2008-12-17;209;0;0;0;1;0;0;0;1;0;0;0;0;0;0
19195;2008-11-20;0;0;8;2008-11-20;0;1;0;0;37;;0;;3;1;0;0;0;0;2008-11-24;2008-11-21;457;0;0;0;1;0;0;0;0;0;0;0;0;0;0
60573;2008-12-21;1;0;11;2008-12-21;0;2;0;0;51;;0;;5;4;0;1;0;0;2008-12-23;2008-12-22;1393;4;0;0;4;0;0;0;0;0;0;0;0;0;0
22705;2008-11-27;0;0;8;2008-11-24;0;3;0;0;77;;1;;1;5;0;1;0;0;2008-12-01;2008-11-28;2301;0;0;0;5;0;0;0;0;0;0;0;0;0;0
25527;2008-04-12;0;0;9;2008-04-12;0;3;1;1;32;;0;;4;4;0;1;0;0;2008-04-15;2008-04-15;1417;0;0;0;1;3;0;0;0;0;0;0;0;0;0
4039;2008-08-11;0;0;10;2008-08-11;0;3;1;1;26;;0;;3;1;0;1;0;0;2008-08-12;2008-08-12;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0
25791;2008-09-18;0;0;8;2008-09-18;1;1;0;0;36;;1;AX;1;1;0;0;0;0;2008-09-22;0000-00-00;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
37443;2008-06-15;1;0;9;2008-06-15;0;1;0;0;23;;1;AH;1;1;0;0;0;0;2008-06-17;0000-00-00;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
54443;2008-08-05;0;0;0;2008-08-05;0;1;0;0;47;;0;;4;7;0;0;0;0;2008-08-06;2008-08-05;1181;0;0;0;7;0;0;0;0;0;0;0;0;0;0
60630;2008-05-05;2;0;9;2008-05-05;0;3;2;0;22;;0;;1;1;0;1;0;0;2008-05-07;0000-00-00;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
23254;2008-07-13;0;0;0;2008-07-13;0;1;0;0;04;;0;BR;5;3;0;0;0;0;2008-07-15;2008-07-14;1555;0;0;0;0;0;3;0;0;0;0;0;0;0;0
34051;2008-04-01;0;0;4;2008-04-01;0;3;0;0;76;;0;;3;2;0;1;0;0;2008-04-15;2008-04-03;566;0;0;0;2;0;0;0;0;0;0;0;0;0;0
24559;2008-12-16;0;0;11;2008-12-16;0;1;2;0;22;;0;BQ;4;1;0;0;0;0;2008-12-18;2008-12-18;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0
45565;2008-06-15;0;1;0;2008-06-15;0;1;0;0;10;;0;;5;1;0;0;0;0;2008-06-17;2008-06-16;569;0;0;0;5;0;0;0;0;0;0;0;0;0;0
66179;2008-11-18;0;0;4;2008-11-18;0;2;1;1;45;;0;;4;1;0;1;0;0;2008-11-20;2008-11-19;5;0;0;0;1;0;0;0;0;0;0;0;0;0;0
26968;2008-10-09;1;0;12;2008-10-09;0;3;1;1;64;;0;;4;2;0;1;0;0;2008-10-13;2008-10-10;1203;0;0;0;1;1;0;0;0;0;0;0;0;0;0
32771;2008-07-30;1;0;4;2008-07-30;0;3;1;1;24;;0;;2;1;0;1;0;0;2008-08-01;2008-07-31;954;0;0;0;1;0;0;0;0;0;0;0;0;0;0
39062;2008-04-14;2;0;1;2008-04-14;0;2;3;0;41;;1;;1;1;0;1;0;1;2008-04-16;2008-04-15;123;0;0;0;0;0;0;0;0;0;1;0;0;0;0
48965;2008-04-25;1;0;4;2008-04-25;0;1;0;0;53;;0;CA;2;1;0;0;0;1;2008-04-29;2008-04-26;679;0;0;1;1;0;0;0;0;0;0;0;0;0;0
62794;2008-07-10;0;0;9;2008-07-10;0;2;0;0;50;;1;;1;3;0;1;0;0;2008-07-24;2008-07-23;1658;0;0;0;0;1;0;0;0;0;0;0;0;2;0
4257;2008-05-19;1;0;4;2008-05-19;0;1;0;0;33;;0;;4;1;0;0;0;0;2008-05-20;2008-05-19;450;0;0;0;1;0;0;0;0;0;0;0;0;0;0
25225;2008-09-13;0;0;9;2008-09-13;0;1;0;0;49;;1;BD;3;2;0;0;0;0;2009-09-17;2008-09-16;396;0;1;0;0;1;0;0;0;0;0;0;0;0;0
26792;2008-12-14;1;0;12;2008-12-14;0;2;1;1;44;;0;;1;1;0;1;0;0;2008-12-16;2008-12-16;474;0;0;0;0;1;0;0;0;0;0;0;0;0;0
5385;2008-10-24;2;0;6;2008-10-24;0;3;0;0;24;;0;;5;5;0;1;0;0;2009-10-27;2008-10-24;2063;0;1;0;2;2;0;0;0;0;0;0;0;0;0
20453;2008-04-07;0;0;8;2008-04-07;1;3;0;0;76;;0;AQ;4;4;0;0;0;0;2008-04-08;2008-04-07;1163;0;0;0;0;4;0;0;0;0;0;0;0;0;0
33158;2008-11-09;0;0;9;2008-11-09;0;1;2;0;50;;0;;4;4;0;0;0;0;2008-11-25;2008-11-21;909;0;0;0;0;2;0;0;0;0;0;0;0;2;0
1062;2008-07-17;0;0;9;2008-07-17;0;1;1;1;20;;0;;4;4;0;0;0;0;2008-07-18;2008-07-17;2030;0;0;0;2;2;0;0;0;0;0;0;0;0;0
42908;2008-04-21;0;1;4;2008-04-21;1;1;1;1;23;;0;;4;1;0;0;0;0;2008-04-23;2008-04-23;2;0;0;0;1;0;0;0;0;0;0;0;0;0;0
42906;2008-07-23;0;0;12;2008-07-23;0;1;0;0;87;;1;;1;1;0;0;0;0;2008-07-24;0000-00-00;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
51740;2008-09-29;0;0;8;2008-09-29;1;1;3;0;78;;1;;4;3;0;0;0;0;2008-10-01;2008-09-30;831;0;0;0;2;0;0;0;0;0;0;0;0;0;1
